Portfolio Manager,Month,Year,Table Index,Clients (Domestic PF/EPFO),Clients (Domestic Corporates),Clients (Domestic Non-Corporates),Clients (Foreign Non-Residents),Clients (Foreign FPI),Clients (Foreign Others),AUM (Domestic PF/EPFO),AUM (Domestic Corporates),AUM (Domestic Non-Corporates),AUM (Foreign Non-Residents),AUM (Foreign FPI),AUM (Foreign Others),Clients (Total),AUM (Total)
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 9,0.0,0.49,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970000000000001,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 9,8509.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8509.49,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 15,0.0,0.0,0.0,0.0,3593.19,0.0,3593.19,0.0,0.0,0.0,0.0,0.0,3593.19,3593.19
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,4908.0,1430.75,32.0,40.58,163.91,25.08,168.73,140.34,2001.39,0.0,0.0,6575.24,2335.54
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,259.0,108.9,0.0,0.4,0.0,0.0,13.09,8.43,130.82,0.0,0.0,368.29999999999995,152.34
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,273.0,198.49,10.2,34.08,210.96,0.98,110.83,15.72,581.26,0.0,0.0,726.73,708.79
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 2,195.592,0.072,-2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.40400000000002,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 5,0.0,1837.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.84,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2020,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,1651.0,558.62,53.01,36.75,139.24,11.87,185.45,28.34,1013.28,0.0,0.0,2438.62,1238.94
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,27.0,36.43,0.0,0.4,0.0,0.0,31.65,2.4,70.88,0.0,0.0,63.83,104.92999999999999
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,169.0,100.39,10.2,126.16,174.79,0.58,280.31,38.3,730.73,0.0,0.0,580.54,1049.92
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 2,140.612,0.077,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.35899999999998,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 5,0.0,1688.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.682,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,632.0,269.07,55.18,39.79,7.06,0.0,42.08,186.07,599.25,0.0,0.0,1003.0999999999998,827.4
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,26.0,50.39,0.0,3.13,0.0,0.0,3.56,28.63,85.71,0.0,0.0,79.52,117.89999999999999
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,120.0,67.93,17.98,111.11,15.77,0.0,125.1,214.33,552.22,0.0,0.0,332.78999999999996,891.6500000000001
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 2,77.033,0.062,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.605,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,1.0,13.07,0.0,7.0,0.0,0.0,12.27,7.0,39.34,0.0,0.0,21.07,58.61
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 4,0.0,0.0,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.38,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,May,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 2,0.0,414.0,5802.0,459.0,6.0,0.0,6681.0,0.0,0.0,0.0,0.0,0.0,6681.0,6681.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 2,0.0,1080.98,5084.42,396.01,21189.98,0.0,27751.39,0.0,0.0,0.0,0.0,0.0,27751.39,27751.39
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 3,20737.38,260.46,0.26,18.93,0.0,0.0,0.0,0.0,0.0,68.32,712.04,21797.39,21017.03,780.3599999999999
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 3,5954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 5,0.0,414.0,5802.0,459.0,5.0,0.0,6680.0,0.0,0.0,0.0,0.0,0.0,6680.0,6680.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 5,0.0,1080.98,5084.42,396.01,15235.98,0.0,21797.39,0.0,0.0,0.0,0.0,0.0,21797.39,21797.39
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,51.58,0.05,51.53,178.0,0.17,177.83,0.0,0.0,0.0,0.0,0.0,0.0,459.15999999999997,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,1.2,-1.2,0.0,446.51,-446.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,40.58,119.42,-78.84,526.06,293.23,232.83,0.0,0.0,0.0,0.0,0.0,0.0,1133.28,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,65.35,12.0,53.35,156.68,38.63,118.05,0.0,0.0,0.0,0.0,0.0,0.0,444.06,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,2.77,8.61,-5.84,2.77,23.01,-20.24,0.0,0.0,0.0,0.0,0.0,0.0,11.080000000000002,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,0.0,0.0,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 7,160.28,141.28,19.0,863.51,801.69,61.82,0.0,0.0,0.0,0.0,0.0,0.0,2047.58,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 8,0.0,737.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.42,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 8,0.0,612.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.02,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 8,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,69.3,0.0,0.02,0.63,-1.37,0.76,0.02,-0.39,-5.31,-5.95,0.0,0.0,69.33999999999999,-11.629999999999999
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.81,2.13,4.72,8.89,11.27,9.91,9.8,10.12,9.99,0.0,0.0,27.82,39.82
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,1.51,0.11,2.57,4.51,10.26,9.3,6.49,7.65,6.35,6.74,0.0,0.0,28.26,27.230000000000004
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.81,2.13,4.72,8.89,11.27,9.91,9.8,10.12,9.96,0.0,0.0,27.82,39.79
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.0,0.0,0.0,20.84,0.0,0.0,0.0,0.0,15.78,0.0,0.0,20.84,15.78
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.81,2.13,4.72,8.89,0.0,0.0,0.0,0.0,10.78,0.0,0.0,16.55,10.78
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,177.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.83,0.0
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,7.05,11.32
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,5.09,7.12,13.48,14.75,29.89,25.38,14.58,22.25,17.28,12.83,0.0,0.0,95.71,66.94
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,7.05,11.66,16.68,38.28,30.91,19.94,29.27,19.96,16.34,0.0,0.0,104.58,85.51
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,4663.26,7.78,15.4,17.56,34.38,29.96,17.65,27.0,19.0,23.63,0.0,0.0,4768.34,87.28
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,7.05,11.66,16.68,38.28,30.91,19.94,29.27,19.96,17.13,0.0,0.0,104.58,86.3
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,1632.84,7.25,13.87,19.35,48.02,40.0,26.48,0.0,0.0,27.49,0.0,0.0,1761.3299999999997,53.97
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,0.0,7.05,11.66,16.68,38.28,30.91,19.94,0.0,0.0,23.3,0.0,0.0,104.58,43.24
360 ONE ASSET MANAGEMENT LIMITED,June,2024,Table 9,15236.01,8.71,15.35,20.12,42.33,32.96,19.35,20.29,15.73,-0.92,0.0,0.0,15355.48,54.45
